,Age,Gender,Position,TotalYearsExperience,YearsExperienceGermany,Seniority,MainSkill,SecondarySkills,BrutSalary,BrutSalaryAndStocks,AnnualBrutLastYear,AnnualBrutAndStocksLastYear,VacationDays,Employment,ContractDuration,CompanySize,CompanyType,LossOfJobCorona,HoursIfShorterWeek,AdditionalMonetarySupport
704,28.0,Male,Fullstack Developer,6.0,6.0,Senior,JavaScript,"Javascript / Typescript, SQL, AWS, Docker",75000.0,5000.0,60000.0,5000.0,23+,Full-time employee,Unlimited contract,11-50,Startup,No,13.566568047337277,250.0
705,32.0,Male,Senior Data Engineer,9.0,4.0,Senior,Python,"Java / Scala, SQL, AWS",90000.0,5000.0,85000.0,5000.0,30,Full-time employee,Unlimited contract,51-100,Startup,No,13.566568047337277,250.0
706,39.0,Male,Frontend Developer,10.0,3.0,Senior,Javascript,"Javascript / Typescript, Ruby, AWS, Docker",85000.0,5000.0,65000.0,5000.0,27,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
707,31.0,Male,Frontend Developer,6.0,0.0,Senior,TypeScript/Angular,"Python, Javascript / Typescript",110000.0,5000.0,90000.0,5000.0,30,Full-time employee,Unlimited contract,11-50,Product,No,13.566568047337277,250.0
708,33.0,Male,Software Engineer,10.0,5.0,Senior,golang,"Go, Google Cloud, Kubernetes, Docker",110000.0,7000.0,110000.0,7000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
709,30.0,Male,QA Engineer,8.0,3.0,Senior,Python,"Python, C/C++, Docker",68000.0,5000.0,66000.0,5000.0,30,Full-time employee,Unlimited contract,51-100,Startup,No,13.566568047337277,250.0
710,39.0,Female,DevOps,11.0,11.0,Lead,,SQL,93000.0,5000.0,93000.0,5000.0,30,Part-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
711,30.0,Female,Analyst,2.0,2.0,Junior,R,"Python, SQL",45000.0,5000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
712,37.0,Male,Software Engineer,15.0,6.0,Senior,C#,"Python, PHP, Javascript / Typescript, .NET, Java / Scala, AWS, Azure",80000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,51-100,Consulting / Agency,Yes,13.566568047337277,250.0
713,42.0,Male,Software Engineer,20.0,2.0,Senior,PHP,"PHP, Javascript / Typescript, AWS, Docker",65000.0,5000.0,63000.0,10000.0,27,Full-time employee,Unlimited contract,101-1000,Startup,No,13.566568047337277,250.0
714,28.0,Male,IT Manager,6.0,3.0,Middle,,Azure,65000.0,10000.0,58000.0,65000.0,28,Full-time employee,Unlimited contract,51-100,Consulting / Agency,No,13.566568047337277,250.0
715,38.0,Male,Head of IT ,15.0,5.0,Head,,,80000.0,5000.0,75000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,300.0
716,35.0,Male,Engineering Manager,20.0,6.0,Lead,Go,"PHP, Java / Scala, Go, AWS, Docker",85000.0,0.0,75000.0,0.0,26,Full-time employee,Unlimited contract,11-50,Product,No,0.0,500.0
717,31.0,Male,Software Engineer,14.0,1.5,Senior,C++,"Javascript / Typescript, Java / Scala",75000.0,0.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Consulting / Agency,No,13.566568047337277,250.0
718,37.0,Male,Software Engineer,11.0,5.0,Senior,Python,"C/C++, SQL, Docker",73000.0,30000.0,67000.0,0.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
719,37.0,Male,Backend Developer,12.0,2.6,Lead,Kotlin/PHP,"Kotlin, PHP, SQL",90000.0,5000.0,84000.0,5000.0,28,Full-time employee,Unlimited contract,11-50,Product,No,10.0,250.0
720,34.0,Male,Mobile Developer,9.0,2.0,Senior,iOS,Swift,80000.0,10000.0,67000.0,0.0,27,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,600.0
721,25.0,Male,Data Scientist,1.0,3.7530701754385967,Junior,Python,"Python, Javascript / Typescript, SQL, Docker",42000.0,50000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,up to 10,Startup,No,13.566568047337277,250.0
722,42.0,Male,Software Engineer,20.0,1.0,Senior,C++,"Python, C/C++, .NET",70000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,500.0
723,35.0,Female,Product Manager,13.0,6.0,Senior,,,85000.0,5000.0,64000.0,5000.0,26,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
724,37.0,Male,QA Engineer,8.0,7.0,Middle,,,54000.0,5000.0,54000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
725,26.0,Female,Frontend Developer,6.0,0.0,Senior,JavaScript,Javascript / Typescript,33000.0,0.0,27000.0,0.0,,Full-time employee,Unlimited contract,101-1000,Product,No,0.0,0.0
726,46.0,Male,Software Engineer,13.0,6.0,Middle,C++,Python,70000.0,3000.0,68000.0,0.0,30,Full-time employee,Unlimited contract,1000+,Product,No,4.0,0.0
727,30.0,Male,DevOps,11.0,2.0,Senior,,,80000.0,5000.0,75000.0,5000.0,26,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
728,34.0,Male,Lead Software Developer,13.0,2.0,Lead,C#,".NET, Kubernetes, Docker",65000.0,0.0,65000.0,0.0,30,Full-time employee,Unlimited contract,51-100,Product,No,13.566568047337277,250.0
729,35.0,Male,Software Engineer,15.0,4.0,Senior,Java,"Python, SQL, AWS, Docker",85000.0,0.0,85000.0,0.0,25,Full-time employee,Unlimited contract,11-50,Product,No,13.566568047337277,250.0
730,27.0,Male,Backend Developer,4.0,4.0,Senior,Go,"Python, C/C++, Go, AWS, Docker",70000.0,5000.0,65000.0,5000.0,25,Full-time employee,Unlimited contract,11-50,Startup,No,13.566568047337277,250.0
731,31.0,Male,Software Engineer,7.0,5.0,Lead,python,"Python, Javascript / Typescript, SQL, Go, AWS, Google Cloud, Kubernetes, Docker",80000.0,10000.0,85000.0,0.0,28,Full-time employee,Unlimited contract,1000+,Product,Yes,13.566568047337277,600.0
732,24.0,Male,Software Engineer,2.0,2.0,Junior,Java,"Python, Java / Scala, SQL, AWS, Google Cloud, Kubernetes, Docker",60000.0,0.0,60000.0,0.0,28,Full-time employee,Unlimited contract,up to 10,Consulting / Agency,No,13.566568047337277,250.0
733,28.0,Male,Data Engineer,7.0,3.0,Senior,Python,"Python, SQL, AWS, Google Cloud, Kubernetes, Docker",90000.0,5000.0,75000.0,5000.0,27,Full-time employee,Unlimited contract,101-1000,Startup,No,13.566568047337277,250.0
734,42.0,Male,Backend Developer,18.0,2.0,Middle,PHP,,53000.0,5000.0,65000.0,5000.0,26,Full-time employee,Unlimited contract,11-50,Product,No,13.566568047337277,250.0
735,27.0,Male,Data Scientist,5.0,1.0,Middle,Python,SQL,55000.0,0.0,65000.0,5000.0,24,Full-time employee,Unlimited contract,51-100,Product,No,8.0,250.0
736,30.0,Male,Software Engineer,5.0,3.0,Middle,Python,"Javascript / Typescript, Java / Scala, SQL",45000.0,0.0,45000.0,0.0,30,Full-time employee,Unlimited contract,up to 10,Startup,No,8.0,0.0
737,32.56893542757417,Male,data engineer,11.0,1.0,Middle,python,"Python, SQL, AWS, Google Cloud",68000.0,0.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,1000+,Product,No,28.0,0.0
738,26.0,Male,Software Engineer,2.0,1.5,Middle,TypeScript,"Python, Kotlin, Javascript / Typescript, SQL, AWS, Docker",58000.0,3000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,13.566568047337277,250.0
739,37.0,Male,ML Engineer,15.0,15.0,Lead,Python,"AWS, Google Cloud, Kubernetes, Docker",80000.0,15000.0,75000.0,15000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,0.0,0.0
740,32.56893542757417,Male,Software Engineer,12.0,12.0,Senior,Java,"Python, Kotlin, Javascript / Typescript, Java / Scala, SQL, AWS, Google Cloud, Docker",80000.0,5000.0,80000.0,5000.0,30,Self-employed (freelancer),Temporary contract,,Consulting / Agency,No,13.566568047337277,250.0
741,39.0,Male,Software Engineer,8.0,7.0,Senior,Python,C/C++,130000.0,50000.0,125000.0,50000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
742,30.0,Male,Data Scientist,5.0,4.0,Head,Python,"R, SQL, AWS",80000.0,90000.0,70000.0,80000.0,25,Full-time employee,Unlimited contract,11-50,Startup,No,25.0,0.0
743,44.0,Male,Software Engineer,10.0,10.0,Senior,SAP ABAP,SAP / ABAP,75000.0,80000.0,73000.0,78000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
744,26.0,Male,ML Engineer,5.0,4.0,Senior,Spark,"Python, Java / Scala, R, SQL",180000.0,0.0,190000.0,0.0,40,Self-employed (freelancer),Temporary contract,up to 10,Consulting / Agency,No,13.566568047337277,250.0
745,30.0,Male,Software Engineer,10.0,6.0,Senior,Go,"Python, C/C++, Javascript / Typescript, Go",151872.0,37968.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Startup,No,13.566568047337277,250.0
746,26.0,Male,ML Engineer,3.0,3.7530701754385967,Middle,Python,"Python, C/C++, Docker, Tensorflow, PyTorch",48000.0,0.0,42000.0,0.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
747,25.0,Female,ML Engineer,1.0,1.0,Junior,AI,"Python, SQL",57000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
748,34.0,Male,Data Scientist,11.0,0.0,Senior,Python,"Javascript / Typescript, R, SQL, Google Cloud",80000.0,10000.0,65000.0,5000.0,25,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,13.566568047337277,250.0
749,40.0,Male,Product Manager,13.0,9.0,Head,,SQL,90000.0,10000.0,75000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,300.0
750,28.0,Male,Mobile Developer,5.0,1.0,Senior,Swift,Swift,50000.0,0.0,50000.0,0.0,24,Full-time employee,Unlimited contract,11-50,Consulting / Agency,No,13.566568047337277,250.0
751,29.0,Female,Data Scientist,2.0,2.0,Junior,R,Python,52000.0,0.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,up to 10,Consulting / Agency,No,0.0,0.0
752,30.0,Female,ML Engineer,5.0,1.5,Middle,pythin,"Python, SQL, Docker",51000.0,5000.0,46000.0,5000.0,30,Full-time employee,Unlimited contract,11-50,Startup,No,13.566568047337277,250.0
753,42.0,Male,Software Engineer,12.0,12.0,Lead,Java,"Kotlin, SQL, Kubernetes, Docker",95000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
754,27.0,Male,ML Engineer,5.0,1.0,Senior,Python,Google Cloud,70000.0,5000.0,65000.0,5000.0,,,,,,,13.566568047337277,250.0
755,29.0,Male,Data Scientist,4.0,4.0,Middle,Python,"Java / Scala, SQL, AWS, Azure",61500.0,66500.0,53000.0,58000.0,30,Full-time employee,Unlimited contract,11-50,Consulting / Agency,No,4.0,0.0
756,29.0,Male,Software Engineer,4.0,4.0,Middle,R,"Python, SQL",78000.0,4000.0,78000.0,4000.0,30,Full-time employee,Unlimited contract,1000+,Semiconductor,No,13.566568047337277,250.0
757,27.0,Female,Backend Developer,1.0,1.0,Junior,Java,,42000.0,3000.0,42000.0,3000.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
758,37.0,Male,Software Engineer,14.0,6.0,Head,Typescript,"Python, Javascript / Typescript, Java / Scala, SQL, AWS, Google Cloud, Docker",84000.0,84000.0,84000.0,80000.0,30,Full-time employee,Unlimited contract,up to 10,Product,No,40.0,0.0
759,31.0,Male,Data Scientist,10.0,0.0,Lead,Python,"Javascript / Typescript, R, SQL, AWS, Azure, Docker",100000.0,20000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,11-50,Product,No,0.0,0.0
760,35.0,Male,Data Analyst,5.0,5.0,Middle,R,"R, SQL, Google Cloud",49000.0,0.0,48000.0,0.0,26,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,400.0
761,27.0,Male,Data Scientist,4.0,2.0,Junior,Python,"C/C++, Javascript / Typescript",60000.0,80000.0,65000.0,5000.0,15,Full-time employee,Temporary contract,51-100,Consulting / Agency,No,13.566568047337277,250.0
762,36.0,Male,Backend Developer,5.0,2.0,Senior,Java,"Java / Scala, Kubernetes, Docker",70000.0,0.0,60000.0,0.0,28,Full-time employee,Unlimited contract,101-1000,Startup,No,13.566568047337277,600.0
763,33.0,Male,Backend Developer,10.0,10.0,Senior,Java,"Python, Kotlin, Go, Kubernetes",70000.0,0.0,70000.0,70000.0,30,Full-time employee,Unlimited contract,11-50,Consulting / Agency,No,20.0,0.0
764,42.0,Male,Software Engineer,12.0,12.0,Lead,Java,"Kotlin, SQL, Kubernetes, Docker",95000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
765,32.0,Female,BI Analyst ,1.0,1.0,Junior,Sql ,Python,48000.0,0.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,101-1000,Startup,No,13.566568047337277,250.0
766,30.0,Male,Software Engineer,10.0,7.0,Lead,Frontend,"C/C++, Javascript / Typescript, Go, AWS, Docker",115000.0,17000.0,100000.0,8500.0,28,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,13.566568047337277,200.0
767,29.0,Female,Software Engineer,4.0,4.0,Middle,Java/Kotlin,"Javascript / Typescript, SQL, AWS, Google Cloud, Kubernetes, Docker",60000.0,15900.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Consulting / Agency,No,13.566568047337277,300.0
768,36.0,Male,Software Engineer,14.0,3.7530701754385967,Senior,C++/c,"Python, Docker",81500.0,4500.0,78500.0,8100.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,460.0
769,34.0,Male,BI Developer / Data Engineer,10.0,5.0,Senior,SQL,Python,75000.0,7500.0,65000.0,65000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,0.0,250.0
770,34.0,Male,DevOps,12.0,2.0,Lead,Kubernetes,"Python, Go, AWS, Kubernetes, Docker",94000.0,0.0,92000.0,0.0,28,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
771,31.0,Male,ML Engineer,4.0,4.0,Senior,Python,Python,100000.0,100000.0,86000.0,86000.0,20,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
772,34.0,Female,QA Engineer,7.0,0.0,Senior,Java,"Java / Scala, SQL, Docker",55000.0,5000.0,65000.0,5000.0,25,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,500.0
773,31.0,Male,Data Scientist,9.199653679653679,2.0,Middle,Python,"Python, C/C++, Azure, Docker",60000.0,2000.0,65000.0,5000.0,27,Full-time employee,Unlimited contract,101-1000,Consulting / Agency,No,13.566568047337277,250.0
774,33.0,Male,Frontend Developer,14.0,8.0,Senior,"Angular, Typescript","PHP, Javascript / Typescript",80000.0,5000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,11-50,Product,No,13.566568047337277,250.0
775,33.0,Male,Backend Developer,12.0,0.5,Middle,PHP,"PHP, Javascript / Typescript, SQL, Docker",56000.0,0.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
776,29.0,Male,Data Scientist,3.0,0.0,Middle,Python,"Python, SQL",32000.0,6000.0,65000.0,5000.0,24,Full-time employee,Unlimited contract,11-50,Startup,No,13.566568047337277,250.0
777,44.0,Female,ML Engineer,13.0,0.0,Junior,,"Python, R, SQL, AWS, Google Cloud, Azure, Docker",45000.0,0.0,65000.0,0.0,,Full-time employee,Unlimited contract,51-100,Consulting / Agency,No,13.566568047337277,250.0
778,31.0,Male,Backend Developer,5.0,2.0,Senior,Python,"Python, SQL, AWS, Kubernetes, Docker",77000.0,5000.0,60000.0,5000.0,28,Full-time employee,Unlimited contract,1000+,Product,No,0.0,40.0
779,26.0,Male,Data Scientist,2.0,1.0,Junior,Pyrhon,"Python, SQL, AWS, Google Cloud, Kubernetes, Docker",55000.0,55000.0,65000.0,5000.0,27,Full-time employee,Unlimited contract,1000+,,No,13.566568047337277,600.0
780,42.0,Male,Software Engineer,12.0,12.0,Lead,Java,"Kotlin, SQL, Kubernetes, Docker",95000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
781,33.0,Male,Product Manager,5.0,5.0,Middle,PM tools,,70000.0,0.0,65000.0,5000.0,26,Full-time employee,Temporary contract,1000+,Product,No,13.566568047337277,250.0
782,33.0,Male,Senior Scrum Master (RTE),7.0,7.0,Lead,C++,C/C++,90000.0,0.0,104000.0,10000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,5.0,0.0
783,36.0,Male,QA Engineer,9.0,2.0,Senior,,,64000.0,5000.0,60000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Consulting / Agency,No,13.566568047337277,250.0
784,31.0,Male,Backend Developer,9.0,9.0,Senior,"Grails, Groovy","Java / Scala, SQL, AWS",67473.0,0.0,63000.0,0.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
785,42.0,Male,Software Engineer,12.0,12.0,Lead,Java,"Kotlin, SQL, Kubernetes, Docker",95000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
786,30.0,Male,Head of BI,7.0,7.0,Head,Python,"Python, SQL, AWS, Kubernetes, Docker",100000.0,5000.0,100000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Startup,No,13.566568047337277,250.0
787,32.0,Female,QA Engineer,10.0,4.0,Lead,Java,"Python, Kotlin, .NET, SQL, Go, Docker",65000.0,6000.0,55000.0,5000.0,33,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
788,34.0,Male,Software Engineer,16.0,5.0,Lead,Ruby,"Kotlin, Javascript / Typescript, Java / Scala",91000.0,5000.0,91000.0,5000.0,26,Full-time employee,Unlimited contract,101-1000,Startup,No,13.566568047337277,250.0
789,35.0,Male,Data Scientist,15.0,10.0,Middle,C++,Python,60000.0,0.0,60000.0,0.0,30,Full-time employee,Temporary contract,101-1000,Product,No,0.0,0.0
790,33.0,Male,SRE,10.0,4.0,Senior,PHP,"Python, Javascript / Typescript, Ruby, Java / Scala, AWS, Kubernetes, Docker",79000.0,0.0,75000.0,3000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,28.0,0.0
791,39.0,Male,Technical project manager,12.0,4.0,Senior,PHP,SQL,65000.0,6000.0,58000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,13.566568047337277,250.0
792,39.0,Female,Project manager ,13.0,13.0,Senior,,,108000.0,0.0,102000.0,0.0,30,Full-time employee,Unlimited contract,1000+,Automotive ,No,32.0,250.0
793,25.0,Female,support engineer,2.0,2.0,Middle,python ,"Python, Javascript / Typescript, Ruby, SQL",45000.0,45000.0,12000.0,12000.0,26,Full-time employee,Unlimited contract,1000+,Startup,Yes,13.566568047337277,250.0
794,34.0,Male,Frontend Developer,4.0,3.0,Middle,JavaScript,"Javascript / Typescript, Go",66000.0,5000.0,66000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,30.0,250.0
795,28.0,Male,Software Engineer,8.0,0.0,Senior,.NET,"Javascript / Typescript, .NET, SQL, AWS",75000.0,6000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
796,35.0,Male,Frontend Developer,6.0,1.0,Middle,React / JavaScript,Javascript / Typescript,66500.0,5000.0,65000.0,5000.0,27,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,160.0
797,38.0,Male,Backend Developer,8.0,8.0,Senior,Perl,"SQL, Go, AWS, Docker",64000.0,73000.0,64000.0,64000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,200.0
798,34.0,Male,Backend Developer,13.0,2.0,Lead,Java,"Kotlin, Javascript / Typescript, Java / Scala, AWS, Azure, Kubernetes, Docker",105000.0,15000.0,70000.0,7000.0,30,Full-time employee,Unlimited contract,11-50,Startup,No,13.566568047337277,250.0
799,36.0,Male,Software Engineer,8.0,8.0,Senior,kotlin,"Python, Kotlin, Javascript / Typescript, Java / Scala, SQL, AWS, Kubernetes, Docker",83000.0,5000.0,81000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,500.0
800,30.0,Female,Software Engineer,8.0,2.0,Senior,Java,"AWS, Docker",52000.0,5000.0,52000.0,5000.0,28,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,13.566568047337277,250.0
801,32.56893542757417,Male,Software Engineer,10.0,10.0,Senior,.net,".NET, SQL, Azure",62000.0,5000.0,57000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,,No,13.566568047337277,0.0
802,27.0,Male,Data Engineer,6.0,3.0,Middle,Python,"Python, AWS",74000.0,21000.0,70000.0,0.0,25,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,200.0
803,27.0,Male,QA Engineer,5.0,1.5,Middle,Java,"Python, Javascript / Typescript, Google Cloud, Kubernetes, Docker",56700.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,28.0,0.0
804,33.0,Male,Software Engineer,7.0,1.0,Middle,Ruby,"Javascript / Typescript, Ruby, AWS, Docker",54000.0,0.0,65000.0,5000.0,28,Full-time employee,Temporary contract,51-100,Startup,No,20.0,0.0
805,29.0,Male,Security engineer,7.0,2.0,Middle,,"Python, SQL, Go, AWS, Kubernetes, Docker",72000.0,5000.0,65000.0,5000.0,25,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
806,30.0,Female,Data Scientist,8.0,7.0,Senior,"Python, cloud computing ","Python, SQL, AWS, Azure",85000.0,7000.0,83200.0,6800.0,30,Full-time employee,Unlimited contract,1000+,Utilities,No,13.566568047337277,250.0
807,25.0,Male,DevOps,2.0,2.0,Junior,Python,"Python, AWS, Kubernetes, Docker",65000.0,5000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,13.566568047337277,250.0
